exp_id,seed,model,generation,best_f1,mean_f1,mutation_rate,crossover_rate,population_size,tournament_k,elite_n
A,43,LR,0,0.9797166881031751,0.7272780374874258,0.1,0.8,30,3,1
A,43,LR,1,0.9797166881031751,0.9569406399110985,0.1,0.8,30,3,1
A,43,LR,2,0.9797166881031751,0.969509227687959,0.1,0.8,30,3,1
A,43,LR,3,0.9801019164576626,0.9757286339765152,0.1,0.8,30,3,1
A,43,LR,4,0.9801019164576626,0.9787259917457215,0.1,0.8,30,3,1
A,43,LR,5,0.9801019164576626,0.9747771741941885,0.1,0.8,30,3,1
A,43,LR,6,0.9801019164576626,0.9764470136307811,0.1,0.8,30,3,1
A,43,LR,7,0.9801019164576626,0.9743051120816083,0.1,0.8,30,3,1
A,43,LR,8,0.9801019164576626,0.9761180256621657,0.1,0.8,30,3,1
A,43,LR,9,0.9801019164576626,0.9765007759036823,0.1,0.8,30,3,1
A,43,LR,10,0.9801019164576626,0.9786184629200074,0.1,0.8,30,3,1
A,43,LR,11,0.9801019164576626,0.9772991755583375,0.1,0.8,30,3,1
A,43,LR,12,0.9801019164576626,0.9792537356184333,0.1,0.8,30,3,1
A,43,LR,13,0.9801019164576626,0.9771950261825819,0.1,0.8,30,3,1
A,43,LR,14,0.9801019164576626,0.9792536395342972,0.1,0.8,30,3,1
A,43,LR,15,0.9801019164576626,0.979266576563583,0.1,0.8,30,3,1
A,43,LR,16,0.9801019164576626,0.9744285054024966,0.1,0.8,30,3,1
A,43,LR,17,0.9801019164576626,0.979174417943049,0.1,0.8,30,3,1
A,43,LR,18,0.9801019164576626,0.9761574896771666,0.1,0.8,30,3,1
A,43,LR,19,0.9801019164576626,0.9787345887956406,0.1,0.8,30,3,1
A,43,LR,20,0.9801019164576626,0.9750966352399468,0.1,0.8,30,3,1
A,43,LR,21,0.9801019164576626,0.9764593773274322,0.1,0.8,30,3,1
A,43,LR,22,0.9801019164576626,0.9750026855153542,0.1,0.8,30,3,1
A,43,LR,23,0.9801019164576626,0.9786668247966549,0.1,0.8,30,3,1
A,43,LR,24,0.9801019164576626,0.9752109454262526,0.1,0.8,30,3,1
