model,exp_id,seed,best_cv_f1,best_holdout_f1,holdout_accuracy,holdout_precision,holdout_recall,holdout_roc_auc,holdout_pr_auc,holdout_confusion_matrix,holdout_split,training_time_sec,params,run_dir
RF,C,42,0.9449112978524742,0.9397590361445783,0.956140350877193,0.975,0.9069767441860465,0.9977071732721913,0.9962604450765487,"[[70, 1], [4, 39]]",val,1295.6943287849426,"{""bootstrap"": true, ""ccp_alpha"": 0.004190140615429754, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 6, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 403, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expC_seed42
RF,C,44,0.9406526902347675,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9977071732721913,0.9962604450765489,"[[70, 1], [3, 40]]",val,369.9603931903839,"{""bootstrap"": true, ""ccp_alpha"": 0.009111450015531533, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 18, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 7, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 506, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expC_seed44
RF,C,43,0.9418922875217982,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9980347199475925,0.9968276600510241,"[[70, 1], [3, 40]]",val,117.52915096282959,"{""bootstrap"": true, ""ccp_alpha"": 0.002222613855904422, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 14, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 5, ""min_samples_split"": 13, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 126, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expC_seed43
RF,A,43,0.9484538374983877,0.9512195121951219,0.9649122807017544,1.0,0.9069767441860465,0.998689813298395,0.9978097010606343,"[[71, 0], [4, 39]]",val,163.77077794075012,"{""bootstrap"": true, ""ccp_alpha"": 0.00997881125085907, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 16, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expA_seed43
RF,A,44,0.9406526902347675,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9977071732721913,0.9962604450765488,"[[70, 1], [3, 40]]",val,488.2721598148346,"{""bootstrap"": true, ""ccp_alpha"": 0.009579860989579922, ""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 11, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 7, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 510, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expA_seed44
RF,A,42,0.9411764705882352,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9977071732721913,0.9962604450765487,"[[70, 1], [3, 40]]",val,523.0731451511383,"{""bootstrap"": true, ""ccp_alpha"": 0.009719809266332275, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 4, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 545, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expA_seed42
RF,B,43,0.9453672942045035,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9977071732721913,0.996260445076549,"[[70, 1], [3, 40]]",val,790.3735952377319,"{""bootstrap"": true, ""ccp_alpha"": 0.0001413318637465233, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 16, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 5, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 409, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expB_seed43
RF,B,44,0.9406526902347675,0.9523809523809523,0.9649122807017544,0.975609756097561,0.9302325581395349,0.9973796265967901,0.9956790497277115,"[[70, 1], [3, 40]]",val,3034.770206928253,"{""bootstrap"": true, ""ccp_alpha"": 0.003000211015426288, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 17, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 8, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 475, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expB_seed44
RF,B,42,0.9449112978524742,0.9397590361445783,0.956140350877193,0.975,0.9069767441860465,0.9977071732721913,0.9962604450765487,"[[70, 1], [4, 39]]",val,888.096097946167,"{""bootstrap"": true, ""ccp_alpha"": 0.0042630862453408086, ""class_weight"": ""balanced"", ""criterion"": ""log_loss"", ""max_depth"": 19, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 6, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 401, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}",/Users/theonetto/www/pos-ia-dev/fiap-ia-challenge-phase-2/artifacts/ga_runs/RF/expB_seed42
