exp_id,seed,model,generation,best_f1,mean_f1,mutation_rate,crossover_rate,population_size,tournament_k,elite_n
B,43,RF,0,0.9410809284954292,0.9303442710893394,0.2,0.7,60,2,2
B,43,RF,1,0.9418922875217982,0.9328462110646674,0.2,0.7,60,2,2
B,43,RF,2,0.9423371885752186,0.9353790762685263,0.2,0.7,60,2,2
B,43,RF,3,0.9423371885752186,0.9361153938479875,0.2,0.7,60,2,2
B,43,RF,4,0.9423371885752186,0.9350459770207888,0.2,0.7,60,2,2
B,43,RF,5,0.9453672942045035,0.9357211259848772,0.2,0.7,60,2,2
B,43,RF,6,0.9453672942045035,0.9367270072878288,0.2,0.7,60,2,2
B,43,RF,7,0.9453672942045035,0.9363643613237279,0.2,0.7,60,2,2
B,43,RF,8,0.9453672942045035,0.9371466319855183,0.2,0.7,60,2,2
B,43,RF,9,0.9453672942045035,0.9383200805102583,0.2,0.7,60,2,2
B,43,RF,10,0.9453672942045035,0.9382292081529969,0.2,0.7,60,2,2
B,43,RF,11,0.9453672942045035,0.939276485203967,0.2,0.7,60,2,2
B,43,RF,12,0.9453672942045035,0.9399534435794756,0.2,0.7,60,2,2
B,43,RF,13,0.9453672942045035,0.9409176907696502,0.2,0.7,60,2,2
B,43,RF,14,0.9453672942045035,0.9414134818911728,0.2,0.7,60,2,2
B,43,RF,15,0.9453672942045035,0.9402111338568023,0.2,0.7,60,2,2
B,43,RF,16,0.9453672942045035,0.9401398063652384,0.2,0.7,60,2,2
B,43,RF,17,0.9453672942045035,0.9407513159436643,0.2,0.7,60,2,2
B,43,RF,18,0.9453672942045035,0.9408281578827968,0.2,0.7,60,2,2
B,43,RF,19,0.9453672942045035,0.9415052675540045,0.2,0.7,60,2,2
B,43,RF,20,0.9453672942045035,0.9415411535365706,0.2,0.7,60,2,2
B,43,RF,21,0.9453672942045035,0.9413197571910791,0.2,0.7,60,2,2
B,43,RF,22,0.9453672942045035,0.9417874036408189,0.2,0.7,60,2,2
B,43,RF,23,0.9453672942045035,0.9410236270983443,0.2,0.7,60,2,2
B,43,RF,24,0.9453672942045035,0.9427523106296999,0.2,0.7,60,2,2
